time,lon,lat,depth_m,species
2022-08-12T00:00:00Z,-60.1313,47.2187,46.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9662,47.3031,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9577,47.3073,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9318,47.3198,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9491,47.3116,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0615,47.2571,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0697,47.2531,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0782,47.2487,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9402,47.3157,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8798,47.3448,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0267,47.2737,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9058,47.3323,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8973,47.3364,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1046,47.2362,93.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1046,47.2362,93.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0097,47.2821,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9838,47.2947,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9058,47.3323,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0697,47.2531,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9231,47.3238,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1216,47.2279,33.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9924,47.2905,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8628,47.3534,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1129,47.2319,37.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8973,47.3364,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8712,47.3492,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0782,47.2487,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0442,47.2654,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1283,47.2247,66.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9749,47.2989,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0009,47.2863,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9402,47.3157,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9143,47.3282,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1283,47.2247,66.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8888,47.3408,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1129,47.2319,37.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8888,47.3408,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0267,47.2737,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0097,47.2821,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0352,47.2696,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1046,47.2362,93.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9577,47.3073,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9143,47.3282,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9924,47.2905,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0873,47.2445,119.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0442,47.2654,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8628,47.3534,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1313,47.2187,46.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0954,47.2404,123.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9838,47.2947,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0873,47.2445,119.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9749,47.2989,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0954,47.2404,123.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.8798,47.3448,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-59.9231,47.3238,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.0615,47.2571,500.0,white_sharks_acoustic
2022-08-12T00:00:00Z,-60.1216,47.2279,33.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8023,47.3825,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7938,47.3868,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8197,47.3741,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8197,47.3741,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.828,47.37,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7592,47.4034,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7763,47.3951,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8454,47.3617,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8366,47.3658,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8109,47.3784,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7505,47.4077,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7851,47.3909,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.828,47.37,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7763,47.3951,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7592,47.4034,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7938,47.3868,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7851,47.3909,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7505,47.4077,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-60.23155,47.13585,185.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-60.23155,47.13585,185.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.854,47.3574,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8109,47.3784,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7676,47.3991,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8366,47.3658,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.854,47.3574,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8023,47.3825,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.7676,47.3991,500.0,white_sharks_acoustic
2022-10-22T00:00:00Z,-59.8454,47.3617,500.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.26827,47.11125,177.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.3711,47.04235,86.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.33438,47.06696,162.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.29765,47.09156,162.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.38579,47.03251,18.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.27562,47.10633,176.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.35641,47.0522,154.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.34907,47.05712,154.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.31969,47.0768,162.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.31969,47.0768,162.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.26093,47.11617,179.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.3711,47.04235,86.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.29765,47.09156,162.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.36376,47.04728,154.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.28296,47.10141,170.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.27562,47.10633,176.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.26093,47.11617,179.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.29031,47.09649,166.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.34172,47.06204,159.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.34907,47.05712,154.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.28296,47.10141,170.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.36376,47.04728,154.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.35641,47.0522,154.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.37845,47.03743,44.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.34172,47.06204,159.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.26827,47.11125,177.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.29031,47.09649,166.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.37845,47.03743,44.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.38579,47.03251,18.0,white_sharks_acoustic
2023-10-27T00:00:00Z,-60.33438,47.06696,162.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.20217,47.15554,203.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.19482,47.16046,196.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.19482,47.16046,196.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.32703,47.07188,165.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.25358,47.12109,177.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.16544,47.18014,34.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.23889,47.13093,183.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.20951,47.15062,198.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.18748,47.16538,187.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.31234,47.08172,160.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.23155,47.13585,185.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.305,47.08664,170.0,white_sharks_acoustic
2025-05-16T00:00:00Z,-60.24624,47.12601,181.0,white_sharks_acoustic
,-60.29197,47.0952,165.0,white_sharks_acoustic
,-60.29306,47.09463,164.0,white_sharks_acoustic
,-60.38704,47.03143,13.0,white_sharks_acoustic
,-60.2939,47.09402,162.0,white_sharks_acoustic
